	Rewards	Avg_Rewards	Epsilon	Steps
0	16.0	16.0	1.0	16
1	18.0	17.0	1.0	18
2	68.0	34.0	0.9961000000000004	68
3	45.0	36.75	0.9916000000000009	45
4	13.0	32.0	0.9903000000000011	13
5	52.0	35.333333333333336	0.9851000000000016	52
6	16.0	32.57142857142857	0.9835000000000018	16
7	25.0	31.625	0.9810000000000021	25
8	12.0	29.444444444444443	0.9798000000000022	12
9	11.0	27.6	0.9787000000000023	11
10	14.0	26.363636363636363	0.9773000000000025	14
11	15.0	25.416666666666668	0.9758000000000027	15
12	21.0	25.076923076923077	0.9737000000000029	21
13	37.0	25.928571428571427	0.9700000000000033	37
14	34.0	26.466666666666665	0.9666000000000037	34
15	13.0	25.625	0.9653000000000038	13
16	12.0	24.823529411764707	0.964100000000004	12
17	15.0	24.27777777777778	0.9626000000000041	15
18	19.0	24.0	0.9607000000000043	19
19	23.0	23.95	0.9584000000000046	23
20	22.0	23.857142857142858	0.9562000000000048	22
21	16.0	23.5	0.954600000000005	16
22	11.0	22.956521739130434	0.9535000000000051	11
23	42.0	23.75	0.9493000000000056	42
24	37.0	24.28	0.945600000000006	37
25	10.0	23.73076923076923	0.9446000000000061	10
26	33.0	24.074074074074073	0.9413000000000065	33
27	15.0	23.75	0.9398000000000066	15
28	31.0	24.0	0.936700000000007	31
29	22.0	23.933333333333334	0.9345000000000072	22
30	21.0	23.838709677419356	0.9324000000000074	21
31	22.0	23.78125	0.9302000000000077	22
32	28.0	23.90909090909091	0.927400000000008	28
33	33.0	24.176470588235293	0.9241000000000084	33
34	9.0	23.742857142857144	0.9232000000000085	9
35	15.0	23.5	0.9217000000000086	15
36	21.0	23.43243243243243	0.9196000000000089	21
37	43.0	23.94736842105263	0.9153000000000093	43
38	41.0	24.384615384615383	0.9112000000000098	41
39	31.0	24.55	0.9081000000000101	31
40	37.0	24.853658536585368	0.9044000000000105	37
41	16.0	24.642857142857142	0.9028000000000107	16
42	17.0	24.46511627906977	0.9011000000000109	17
43	19.0	24.34090909090909	0.8992000000000111	19
44	19.0	24.22222222222222	0.8973000000000113	19
45	33.0	24.41304347826087	0.8940000000000117	33
46	27.0	24.46808510638298	0.891300000000012	27
47	64.0	25.291666666666668	0.8849000000000127	64
48	25.0	25.285714285714285	0.882400000000013	25
49	11.0	25.0	0.8813000000000131	11
50	49.0	25.470588235294116	0.8764000000000136	49
51	27.0	25.5	0.8737000000000139	27
52	73.0	26.39622641509434	0.8664000000000147	73
53	28.0	26.425925925925927	0.863600000000015	28
54	32.0	26.527272727272727	0.8604000000000154	32
55	13.0	26.285714285714285	0.8591000000000155	13
56	28.0	26.31578947368421	0.8563000000000158	28
57	35.0	26.46551724137931	0.8528000000000162	35
58	12.0	26.220338983050848	0.8516000000000163	12
59	45.0	26.533333333333335	0.8471000000000168	45
60	33.0	26.639344262295083	0.8438000000000172	33
61	48.0	26.983870967741936	0.8390000000000177	48
62	25.0	26.952380952380953	0.836500000000018	25
63	11.0	26.703125	0.8354000000000181	11
64	34.0	26.815384615384616	0.8320000000000185	34
65	19.0	26.696969696969695	0.8301000000000187	19
66	24.0	26.65671641791045	0.827700000000019	24
67	21.0	26.573529411764707	0.8256000000000192	21
68	9.0	26.318840579710145	0.8247000000000193	9
69	12.0	26.114285714285714	0.8235000000000194	12
70	42.0	26.338028169014084	0.8193000000000199	42
71	17.0	26.208333333333332	0.8176000000000201	17
72	14.0	26.041095890410958	0.8162000000000202	14
73	61.0	26.513513513513512	0.8101000000000209	61
74	40.0	26.69333333333333	0.8061000000000214	40
75	31.0	26.75	0.8030000000000217	31
76	18.0	26.636363636363637	0.8012000000000219	18
77	14.0	26.474358974358974	0.799800000000022	14
78	23.0	26.430379746835442	0.7975000000000223	23
79	23.0	26.3875	0.7952000000000226	23
80	21.0	26.320987654320987	0.7931000000000228	21
81	80.0	26.975609756097562	0.7851000000000237	80
82	57.0	27.337349397590362	0.7794000000000243	57
83	22.0	27.273809523809526	0.7772000000000245	22
84	32.0	27.32941176470588	0.7740000000000249	32
85	10.0	27.127906976744185	0.773000000000025	10
86	20.0	27.04597701149425	0.7710000000000252	20
87	143.0	28.363636363636363	0.7567000000000268	143
88	49.0	28.59550561797753	0.7518000000000273	49
89	45.0	28.77777777777778	0.7473000000000278	45
90	16.0	28.63736263736264	0.745700000000028	16
91	41.0	28.77173913043478	0.7416000000000285	41
92	45.0	28.946236559139784	0.737100000000029	45
93	64.0	29.319148936170212	0.7307000000000297	64
94	69.0	29.736842105263158	0.7238000000000304	69
95	64.0	30.09375	0.7174000000000311	64
96	9.0	29.876288659793815	0.7165000000000312	9
97	22.0	29.79591836734694	0.7143000000000315	22
98	46.0	29.95959595959596	0.709700000000032	46
99	67.0	30.33	0.7030000000000327	67
100	28.0	30.45	0.700200000000033	28
101	30.0	30.57	0.6972000000000333	30
102	33.0	30.22	0.6939000000000337	33
103	86.0	30.63	0.6853000000000347	86
104	33.0	30.83	0.682000000000035	33
105	127.0	31.58	0.6693000000000364	127
106	41.0	31.83	0.6652000000000369	41
107	64.0	32.22	0.6588000000000376	64
108	51.0	32.61	0.6537000000000381	51
109	177.0	34.27	0.6360000000000401	177
110	63.0	34.76	0.6297000000000408	63
111	51.0	35.12	0.6246000000000413	51
112	97.0	35.88	0.6149000000000424	97
113	17.0	35.68	0.6132000000000426	17
114	158.0	36.92	0.5974000000000443	158
115	15.0	36.94	0.5959000000000445	15
116	17.0	36.99	0.5942000000000447	17
117	46.0	37.3	0.5896000000000452	46
118	116.0	38.27	0.5780000000000465	116
119	106.0	39.1	0.5674000000000476	106
120	151.0	40.39	0.5523000000000493	151
121	12.0	40.35	0.5511000000000494	12
122	29.0	40.53	0.5482000000000498	29
123	82.0	40.93	0.5400000000000507	82
124	132.0	41.88	0.5268000000000521	132
125	159.0	43.37	0.5109000000000539	159
126	135.0	44.39	0.49740000000005535	135
127	236.0	46.6	0.47380000000005795	236
128	36.0	46.65	0.47020000000005835	36
129	263.0	49.06	0.44390000000006125	263
130	176.0	50.61	0.4263000000000632	176
131	272.0	53.11	0.3991000000000662	272
132	485.0	57.68	0.3506000000000715	485
133	207.0	59.42	0.3299000000000738	207
134	151.0	60.84	0.31480000000007546	151
135	245.0	63.14	0.29030000000007816	245
136	254.0	65.47	0.26490000000008096	254
137	247.0	67.51	0.24020000000008368	247
138	274.0	69.84	0.2128000000000867	274
139	192.0	71.45	0.1936000000000888	192
140	397.0	75.05	0.15390000000009318	397
141	263.0	77.52	0.12760000000009608	263
142	225.0	79.6	0.1051000000000958	225
143	229.0	81.7	0.08220000000009514	229
144	171.0	83.22	0.06510000000009465	171
145	208.0	84.97	0.044300000000094056	208
146	296.0	87.66	0.014700000000093784	296
147	316.0	90.18	0.01	316
148	188.0	91.81	0.01	188
149	190.0	93.6	0.01	190
150	252.0	95.63	0.01	252
151	255.0	97.91	0.01	255
152	313.0	100.31	0.01	313
153	244.0	102.47	0.01	244
154	208.0	104.23	0.01	208
155	319.0	107.29	0.01	319
156	289.0	109.9	0.01	289
157	185.0	111.4	0.01	185
158	383.0	115.11	0.01	383
159	208.0	116.74	0.01	208
160	284.0	119.25	0.01	284
161	232.0	121.09	0.01	232
162	310.0	123.94	0.01	310
163	320.0	127.03	0.01	320
164	209.0	128.78	0.01	209
165	202.0	130.61	0.01	202
166	249.0	132.86	0.01	249
167	226.0	134.91	0.01	226
168	224.0	137.06	0.01	224
169	381.0	140.75	0.01	381
170	283.0	143.16	0.01	283
171	169.0	144.68	0.01	169
172	276.0	147.3	0.01	276
173	202.0	148.71	0.01	202
174	194.0	150.25	0.01	194
175	183.0	151.77	0.01	183
176	205.0	153.64	0.01	205
177	183.0	155.33	0.01	183
178	197.0	157.07	0.01	197
179	478.0	161.62	0.01	478
180	300.0	164.41	0.01	300
181	204.0	165.65	0.01	204
182	197.0	167.05	0.01	197
183	221.0	169.04	0.01	221
184	222.0	170.94	0.01	222
185	195.0	172.79	0.01	195
186	266.0	175.25	0.01	266
187	180.0	175.62	0.01	180
188	178.0	176.91	0.01	178
189	210.0	178.56	0.01	210
190	180.0	180.2	0.01	180
191	171.0	181.5	0.01	171
192	185.0	182.9	0.01	185
193	179.0	184.05	0.01	179
194	280.0	186.16	0.01	280
195	169.0	187.21	0.01	169
196	207.0	189.19	0.01	207
197	189.0	190.86	0.01	189
198	175.0	192.15	0.01	175
199	204.0	193.52	0.01	204
200	192.0	195.16	0.01	192
201	216.0	197.02	0.01	216
202	211.0	198.8	0.01	211
203	219.0	200.13	0.01	219
204	216.0	201.96	0.01	216
205	157.0	202.26	0.01	157
206	337.0	205.22	0.01	337
207	244.0	207.02	0.01	244
208	177.0	208.28	0.01	177
209	204.0	208.55	0.01	204
210	191.0	209.83	0.01	191
211	233.0	211.65	0.01	233
212	180.0	212.48	0.01	180
213	164.0	213.95	0.01	164
214	260.0	214.97	0.01	260
215	183.0	216.65	0.01	183
216	198.0	218.46	0.01	198
217	206.0	220.06	0.01	206
218	179.0	220.69	0.01	179
219	184.0	221.47	0.01	184
220	193.0	221.89	0.01	193
221	213.0	223.9	0.01	213
222	221.0	225.82	0.01	221
223	211.0	227.11	0.01	211
224	166.0	227.45	0.01	166
225	185.0	227.71	0.01	185
226	235.0	228.71	0.01	235
227	175.0	228.1	0.01	175
228	155.0	229.29	0.01	155
229	214.0	228.8	0.01	214
230	174.0	228.78	0.01	174
231	234.0	228.4	0.01	234
232	179.0	225.34	0.01	179
233	210.0	225.37	0.01	210
234	197.0	225.83	0.01	197
235	458.0	227.96	0.01	458
236	461.0	230.03	0.01	461
237	500.0	232.56	0.01	500
238	500.0	234.82	0.01	500
239	342.0	236.32	0.01	342
240	228.0	234.63	0.01	228
241	249.0	234.49	0.01	249
242	200.0	234.24	0.01	200
243	199.0	233.94	0.01	199
244	202.0	234.25	0.01	202
245	175.0	233.92	0.01	175
246	174.0	232.7	0.01	174
247	190.0	231.44	0.01	190
248	211.0	231.67	0.01	211
249	251.0	232.28	0.01	251
250	151.0	231.27	0.01	151
251	216.0	230.88	0.01	216
252	190.0	229.65	0.01	190
253	204.0	229.25	0.01	204
254	167.0	228.84	0.01	167
255	127.0	226.92	0.01	127
256	127.0	225.3	0.01	127
257	140.0	224.85	0.01	140
258	134.0	222.36	0.01	134
259	191.0	222.19	0.01	191
260	136.0	220.71	0.01	136
261	131.0	219.7	0.01	131
262	135.0	217.95	0.01	135
263	161.0	216.36	0.01	161
264	189.0	216.16	0.01	189
265	217.0	216.31	0.01	217
266	181.0	215.63	0.01	181
267	188.0	215.25	0.01	188
268	170.0	214.71	0.01	170
269	273.0	213.63	0.01	273
270	180.0	212.6	0.01	180
271	239.0	213.3	0.01	239
272	185.0	212.39	0.01	185
273	212.0	212.49	0.01	212
274	221.0	212.76	0.01	221
275	204.0	212.97	0.01	204
276	243.0	213.35	0.01	243
277	15.0	211.67	0.01	15
278	12.0	209.82	0.01	12
279	10.0	205.14	0.01	10
280	10.0	202.24	0.01	10
281	10.0	200.3	0.01	10
282	8.0	198.41	0.01	8
283	9.0	196.29	0.01	9
284	10.0	194.17	0.01	10
285	9.0	192.31	0.01	9
286	9.0	189.74	0.01	9
287	9.0	188.03	0.01	9
288	10.0	186.35	0.01	10
289	9.0	184.34	0.01	9
290	8.0	182.62	0.01	8
291	8.0	180.99	0.01	8
292	9.0	179.23	0.01	9
293	9.0	177.53	0.01	9
294	9.0	174.82	0.01	9
295	10.0	173.23	0.01	10
296	8.0	171.24	0.01	8
297	10.0	169.45	0.01	10
298	8.0	167.78	0.01	8
299	10.0	165.84	0.01	10
300	115.0	165.07	0.01	115
301	132.0	164.23	0.01	132
302	101.0	163.13	0.01	101
303	102.0	161.96	0.01	102
304	103.0	160.83	0.01	103
305	114.0	160.4	0.01	114
306	117.0	158.2	0.01	117
307	139.0	157.15	0.01	139
308	149.0	156.87	0.01	149
309	160.0	156.43	0.01	160
310	365.0	158.17	0.01	365
311	190.0	157.74	0.01	190
312	246.0	158.4	0.01	246
313	192.0	158.68	0.01	192
314	500.0	161.08	0.01	500
315	228.0	161.53	0.01	228
316	500.0	164.55	0.01	500
317	500.0	167.49	0.01	500
318	500.0	170.7	0.01	500
319	500.0	173.86	0.01	500
320	500.0	176.93	0.01	500
321	241.0	177.21	0.01	241
322	179.0	176.79	0.01	179
323	139.0	176.07	0.01	139
324	141.0	175.82	0.01	141
325	124.0	175.21	0.01	124
326	160.0	174.46	0.01	160
327	429.0	177.0	0.01	429
328	185.0	177.3	0.01	185
329	164.0	176.8	0.01	164
330	115.0	176.21	0.01	115
331	56.0	174.43	0.01	56
332	52.0	173.16	0.01	52
333	51.0	171.57	0.01	51
334	100.0	170.6	0.01	100
335	51.0	166.53	0.01	51
336	134.0	163.26	0.01	134
337	47.0	158.73	0.01	47
338	97.0	154.7	0.01	97
339	179.0	153.07	0.01	179
340	51.0	151.3	0.01	51
341	53.0	149.34	0.01	53
342	82.0	148.16	0.01	82
343	62.0	146.79	0.01	62
344	76.0	145.53	0.01	76
345	62.0	144.4	0.01	62
346	40.0	143.06	0.01	40
347	50.0	141.66	0.01	50
348	102.0	140.57	0.01	102
349	128.0	139.34	0.01	128
350	168.0	139.51	0.01	168
351	87.0	138.22	0.01	87
352	184.0	138.16	0.01	184
353	136.0	137.48	0.01	136
354	156.0	137.37	0.01	156
355	123.0	137.33	0.01	123
356	178.0	137.84	0.01	178
357	211.0	138.55	0.01	211
358	115.0	138.36	0.01	115
359	139.0	137.84	0.01	139
360	258.0	139.06	0.01	258
361	120.0	138.95	0.01	120
362	200.0	139.6	0.01	200
363	165.0	139.64	0.01	165
364	142.0	139.17	0.01	142
365	129.0	138.29	0.01	129
366	204.0	138.52	0.01	204
367	151.0	138.15	0.01	151
368	193.0	138.38	0.01	193
369	126.0	136.91	0.01	126
370	157.0	136.68	0.01	157
371	120.0	135.49	0.01	120
372	222.0	135.86	0.01	222
373	144.0	135.18	0.01	144
374	329.0	136.26	0.01	329
375	308.0	137.3	0.01	308
376	175.0	136.62	0.01	175
377	172.0	138.19	0.01	172
378	267.0	140.74	0.01	267
379	140.0	142.04	0.01	140
380	153.0	143.47	0.01	153
381	158.0	144.95	0.01	158
382	153.0	146.4	0.01	153
383	192.0	148.23	0.01	192
384	125.0	149.38	0.01	125
385	131.0	150.6	0.01	131
386	214.0	152.65	0.01	214
387	283.0	155.39	0.01	283
388	213.0	157.42	0.01	213
389	183.0	159.16	0.01	183
390	153.0	160.61	0.01	153
391	263.0	163.16	0.01	263
392	160.0	164.67	0.01	160
393	139.0	165.97	0.01	139
394	500.0	170.88	0.01	500
395	337.0	174.15	0.01	337
396	320.0	177.27	0.01	320
397	364.0	180.81	0.01	364
398	122.0	181.95	0.01	122
399	354.0	185.39	0.01	354
400	500.0	189.24	0.01	500
401	472.0	192.64	0.01	472
402	146.0	193.09	0.01	146
403	166.0	193.73	0.01	166
404	305.0	195.75	0.01	305
405	166.0	196.27	0.01	166
406	199.0	197.09	0.01	199
407	239.0	198.09	0.01	239
408	234.0	198.94	0.01	234
409	243.0	199.77	0.01	243
410	234.0	198.46	0.01	234
411	208.0	198.64	0.01	208
412	244.0	198.62	0.01	244
413	148.0	198.18	0.01	148
414	184.0	195.02	0.01	184
415	339.0	196.13	0.01	339
416	326.0	194.39	0.01	326
417	181.0	191.2	0.01	181
418	186.0	188.06	0.01	186
419	223.0	185.29	0.01	223
420	200.0	182.29	0.01	200
421	170.0	181.58	0.01	170
422	291.0	182.7	0.01	291
423	230.0	183.61	0.01	230
424	353.0	185.73	0.01	353
425	155.0	186.04	0.01	155
426	187.0	186.31	0.01	187
427	371.0	185.73	0.01	371
428	152.0	185.4	0.01	152
429	190.0	185.66	0.01	190
430	187.0	186.38	0.01	187
431	143.0	187.25	0.01	143
432	172.0	188.45	0.01	172
433	196.0	189.9	0.01	196
434	272.0	191.62	0.01	272
435	207.0	193.18	0.01	207
436	203.0	193.87	0.01	203
437	208.0	195.48	0.01	208
438	160.0	196.11	0.01	160
439	217.0	196.49	0.01	217
440	500.0	200.98	0.01	500
441	500.0	205.45	0.01	500
442	164.0	206.27	0.01	164
443	191.0	207.56	0.01	191
444	500.0	211.8	0.01	500
445	500.0	216.18	0.01	500
446	500.0	220.78	0.01	500
447	500.0	225.28	0.01	500
448	500.0	229.26	0.01	500
449	500.0	232.98	0.01	500
450	500.0	236.3	0.01	500
451	189.0	237.32	0.01	189
452	423.0	239.71	0.01	423
453	500.0	243.35	0.01	500
454	172.0	243.51	0.01	172
455	500.0	247.28	0.01	500
456	500.0	250.5	0.01	500
457	500.0	253.39	0.01	500
458	500.0	257.24	0.01	500
459	500.0	260.85	0.01	500
460	500.0	263.27	0.01	500
461	500.0	267.07	0.01	500
462	388.0	268.95	0.01	388
463	500.0	272.3	0.01	500
464	146.0	272.34	0.01	146
465	500.0	276.05	0.01	500
466	500.0	279.01	0.01	500
467	500.0	282.5	0.01	500
468	207.0	282.64	0.01	207
469	500.0	286.38	0.01	500
470	500.0	289.81	0.01	500
471	500.0	293.61	0.01	500
472	500.0	296.39	0.01	500
473	500.0	299.95	0.01	500
474	500.0	301.66	0.01	500
475	374.0	302.32	0.01	374
476	500.0	305.57	0.01	500
477	206.0	305.91	0.01	206
478	500.0	308.24	0.01	500
479	500.0	311.84	0.01	500
480	500.0	315.31	0.01	500
481	500.0	318.73	0.01	500
482	500.0	322.2	0.01	500
483	207.0	322.35	0.01	207
484	270.0	323.8	0.01	270
485	500.0	327.49	0.01	500
486	500.0	330.35	0.01	500
487	138.0	328.9	0.01	138
488	500.0	331.77	0.01	500
489	500.0	334.94	0.01	500
490	500.0	338.41	0.01	500
491	500.0	340.78	0.01	500
492	500.0	344.18	0.01	500
493	131.0	344.1	0.01	131
494	500.0	344.1	0.01	500
495	500.0	345.73	0.01	500
496	500.0	347.53	0.01	500
497	500.0	348.89	0.01	500
498	500.0	352.67	0.01	500
499	500.0	354.13	0.01	500
